var,coef,stderr,tstat,pval,ci_lower,ci_upper,N,k_margins,numeric,is_xb1,deriv1,j1_1,j2_1,outcomeIsEq1,k_predict,k_by,k_at,marg_dims,title,model_vce,model_vcetype,vce,vcetype,margins,predict_label,expression,predict1_label,emptycells,predict,est_cmd,est_cmdline,est_depvar,cmdline,properties,cmd,_estimates_name,y,x,est
"1bn.inkomst#1.ar_2020",.00033501352,.000015939488,21.017836,0,.00030377271,.00036625433,25741224,3,0,0,0,0,0,0,1,1,0,"inkomst ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst i(0 1)b0.ar_2020 1b.inkomst#0b.ar_2020 1b.inkomst#1o.ar_2020 2o.inkomst#0b.ar_2020 2.inkomst#1.ar_2020 3o.inkomst#0b.ar_2020 3.inkomst#1.ar_2020 4o.inkomst#0b.ar_2020 4.inkomst#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","hosp_unemp","margins inkomst##ar_2020, grand post","b V","margins","hosp_unemp_inkomst","hosp_unemp","inkomst","working_age"
"2.inkomst#0bn.ar_2020",2.1985463e-06,2.3058413e-07,9.5346813,0,1.7466098e-06,2.6504829e-06,25741224,3,0,0,0,0,0,0,1,1,0,"inkomst ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst i(0 1)b0.ar_2020 1b.inkomst#0b.ar_2020 1b.inkomst#1o.ar_2020 2o.inkomst#0b.ar_2020 2.inkomst#1.ar_2020 3o.inkomst#0b.ar_2020 3.inkomst#1.ar_2020 4o.inkomst#0b.ar_2020 4.inkomst#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","hosp_unemp","margins inkomst##ar_2020, grand post","b V","margins","hosp_unemp_inkomst","hosp_unemp","inkomst","working_age"
"2.inkomst#1.ar_2020",.00021542388,.000012767668,16.87261,0,.0001903997,.00024044805,25741224,3,0,0,0,0,0,0,1,1,0,"inkomst ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst i(0 1)b0.ar_2020 1b.inkomst#0b.ar_2020 1b.inkomst#1o.ar_2020 2o.inkomst#0b.ar_2020 2.inkomst#1.ar_2020 3o.inkomst#0b.ar_2020 3.inkomst#1.ar_2020 4o.inkomst#0b.ar_2020 4.inkomst#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","hosp_unemp","margins inkomst##ar_2020, grand post","b V","margins","hosp_unemp_inkomst","hosp_unemp","inkomst","working_age"
"3.inkomst#0bn.ar_2020",9.4941322e-07,1.1036327e-07,8.6026201,0,7.3310520e-07,1.1657213e-06,25741224,3,0,0,0,0,0,0,1,1,0,"inkomst ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst i(0 1)b0.ar_2020 1b.inkomst#0b.ar_2020 1b.inkomst#1o.ar_2020 2o.inkomst#0b.ar_2020 2.inkomst#1.ar_2020 3o.inkomst#0b.ar_2020 3.inkomst#1.ar_2020 4o.inkomst#0b.ar_2020 4.inkomst#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","hosp_unemp","margins inkomst##ar_2020, grand post","b V","margins","hosp_unemp_inkomst","hosp_unemp","inkomst","working_age"
"3.inkomst#1.ar_2020",.00011637196,9.3734379e-06,12.415077,0,.000098000353,.00013474356,25741224,3,0,0,0,0,0,0,1,1,0,"inkomst ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst i(0 1)b0.ar_2020 1b.inkomst#0b.ar_2020 1b.inkomst#1o.ar_2020 2o.inkomst#0b.ar_2020 2.inkomst#1.ar_2020 3o.inkomst#0b.ar_2020 3.inkomst#1.ar_2020 4o.inkomst#0b.ar_2020 4.inkomst#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","hosp_unemp","margins inkomst##ar_2020, grand post","b V","margins","hosp_unemp_inkomst","hosp_unemp","inkomst","working_age"
"4.inkomst#0bn.ar_2020",-3.6870267e-06,3.7246528e-07,-9.8989811,0,-4.4170451e-06,-2.9570081e-06,25741224,3,0,0,0,0,0,0,1,1,0,"inkomst ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst i(0 1)b0.ar_2020 1b.inkomst#0b.ar_2020 1b.inkomst#1o.ar_2020 2o.inkomst#0b.ar_2020 2.inkomst#1.ar_2020 3o.inkomst#0b.ar_2020 3.inkomst#1.ar_2020 4o.inkomst#0b.ar_2020 4.inkomst#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","hosp_unemp","margins inkomst##ar_2020, grand post","b V","margins","hosp_unemp_inkomst","hosp_unemp","inkomst","working_age"
"4.inkomst#1.ar_2020",.000066907996,7.2913344e-06,9.1763716,0,.000052617244,.000081198748,25741224,3,0,0,0,0,0,0,1,1,0,"inkomst ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst i(0 1)b0.ar_2020 1b.inkomst#0b.ar_2020 1b.inkomst#1o.ar_2020 2o.inkomst#0b.ar_2020 2.inkomst#1.ar_2020 3o.inkomst#0b.ar_2020 3.inkomst#1.ar_2020 4o.inkomst#0b.ar_2020 4.inkomst#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","hosp_unemp","margins inkomst##ar_2020, grand post","b V","margins","hosp_unemp_inkomst","hosp_unemp","inkomst","working_age"
"_cons",.000037566202,1.2078719e-06,31.101147,0,.000035198816,.000039933588,25741224,3,0,0,0,0,0,0,1,1,0,"inkomst ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst i(0 1)b0.ar_2020 1b.inkomst#0b.ar_2020 1b.inkomst#1o.ar_2020 2o.inkomst#0b.ar_2020 2.inkomst#1.ar_2020 3o.inkomst#0b.ar_2020 3.inkomst#1.ar_2020 4o.inkomst#0b.ar_2020 4.inkomst#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","hosp_unemp","margins inkomst##ar_2020, grand post","b V","margins","hosp_unemp_inkomst","hosp_unemp","inkomst","working_age"
"1bn.inkomst",.00098225195,.000028411761,34.572018,0,.0009265659,.0010379379,5162862,1,0,0,0,0,0,0,1,1,0,"inkomst","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_inc ib1.inkomst if ar == 2020 & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","hosp_inc","margins inkomst, grand post","b V","margins","hosp_inc_inkomst","hosp_inc","inkomst","working_age"
"2.inkomst",.00065829617,.000022179171,29.680828,0,.00061482581,.00070176652,5162862,1,0,0,0,0,0,0,1,1,0,"inkomst","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_inc ib1.inkomst if ar == 2020 & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","hosp_inc","margins inkomst, grand post","b V","margins","hosp_inc_inkomst","hosp_inc","inkomst","working_age"
"3.inkomst",.0005614137,.000020471069,27.424738,0,.00052129116,.00060153625,5162862,1,0,0,0,0,0,0,1,1,0,"inkomst","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_inc ib1.inkomst if ar == 2020 & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","hosp_inc","margins inkomst, grand post","b V","margins","hosp_inc_inkomst","hosp_inc","inkomst","working_age"
"4.inkomst",.00057770446,.000022071139,26.174656,0,.0005344458,.00062096311,5162862,1,0,0,0,0,0,0,1,1,0,"inkomst","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_inc ib1.inkomst if ar == 2020 & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","hosp_inc","margins inkomst, grand post","b V","margins","hosp_inc_inkomst","hosp_inc","inkomst","working_age"
"_cons",.00068895897,.00001154544,59.673691,0,.00066633034,.00071158761,5162862,1,0,0,0,0,0,0,1,1,0,"inkomst","Predictive margins","cluster","Robust","delta","Delta-method","i(1 2 3 4)b1.inkomst","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe hosp_inc ib1.inkomst if ar == 2020 & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","hosp_inc","margins inkomst, grand post","b V","margins","hosp_inc_inkomst","hosp_inc","inkomst","working_age"
"0bn.utbildning",.000056146764,9.0152598e-06,6.2279696,4.7251869e-10,.000038477177,.000073816351,25741224,3,0,0,0,0,0,0,1,1,0,"utbildning ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.utbildning i(0 1)b0.ar_2020 0b.utbildning#0b.ar_2020 0b.utbildning#1o.ar_2020 1o.utbildning#0b.ar_2020 1.utbildning#1.ar_2020 2o.utbildning#0b.ar_2020 2.utbildning#1.ar_2020 3o.utbildning#0b.ar_2020 3.utbildning#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins utbildning##ar_2020, grand post","b V","margins","cdead_hosp_utbildning","cdead_hosp","utbildning","working_age"
"1.utbildning",.000031089319,3.4475054e-06,9.0179176,0,.000024332332,.000037846305,25741224,3,0,0,0,0,0,0,1,1,0,"utbildning ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.utbildning i(0 1)b0.ar_2020 0b.utbildning#0b.ar_2020 0b.utbildning#1o.ar_2020 1o.utbildning#0b.ar_2020 1.utbildning#1.ar_2020 2o.utbildning#0b.ar_2020 2.utbildning#1.ar_2020 3o.utbildning#0b.ar_2020 3.utbildning#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins utbildning##ar_2020, grand post","b V","margins","cdead_hosp_utbildning","cdead_hosp","utbildning","working_age"
"2.utbildning",.000016770329,1.2515973e-06,13.399141,0,.000014317244,.000019223415,25741224,3,0,0,0,0,0,0,1,1,0,"utbildning ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.utbildning i(0 1)b0.ar_2020 0b.utbildning#0b.ar_2020 0b.utbildning#1o.ar_2020 1o.utbildning#0b.ar_2020 1.utbildning#1.ar_2020 2o.utbildning#0b.ar_2020 2.utbildning#1.ar_2020 3o.utbildning#0b.ar_2020 3.utbildning#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins utbildning##ar_2020, grand post","b V","margins","cdead_hosp_utbildning","cdead_hosp","utbildning","working_age"
"3.utbildning",.000010105509,9.2756295e-07,10.894689,0,8.2875194e-06,.000011923499,25741224,3,0,0,0,0,0,0,1,1,0,"utbildning ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.utbildning i(0 1)b0.ar_2020 0b.utbildning#0b.ar_2020 0b.utbildning#1o.ar_2020 1o.utbildning#0b.ar_2020 1.utbildning#1.ar_2020 2o.utbildning#0b.ar_2020 2.utbildning#1.ar_2020 3o.utbildning#0b.ar_2020 3.utbildning#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins utbildning##ar_2020, grand post","b V","margins","cdead_hosp_utbildning","cdead_hosp","utbildning","working_age"
"0bn.ar_2020",1.4208573e-08,1.0321466e-08,1.3766041,.16863468,-6.0211298e-09,3.4438276e-08,25741224,3,0,0,0,0,0,0,1,1,0,"utbildning ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.utbildning i(0 1)b0.ar_2020 0b.utbildning#0b.ar_2020 0b.utbildning#1o.ar_2020 1o.utbildning#0b.ar_2020 1.utbildning#1.ar_2020 2o.utbildning#0b.ar_2020 2.utbildning#1.ar_2020 3o.utbildning#0b.ar_2020 3.utbildning#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins utbildning##ar_2020, grand post","b V","margins","cdead_hosp_utbildning","cdead_hosp","utbildning","working_age"
"1.ar_2020",.000080191108,3.9170909e-06,20.472109,0,.000072513751,.000087868466,25741224,3,0,0,0,0,0,0,1,1,0,"utbildning ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.utbildning i(0 1)b0.ar_2020 0b.utbildning#0b.ar_2020 0b.utbildning#1o.ar_2020 1o.utbildning#0b.ar_2020 1.utbildning#1.ar_2020 2o.utbildning#0b.ar_2020 2.utbildning#1.ar_2020 3o.utbildning#0b.ar_2020 3.utbildning#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins utbildning##ar_2020, grand post","b V","margins","cdead_hosp_utbildning","cdead_hosp","utbildning","working_age"
"0bn.utbildning#0bn.ar_2020",6.6289672e-06,4.7380399e-07,13.990949,0,5.7003285e-06,7.5576058e-06,25741224,3,0,0,0,0,0,0,1,1,0,"utbildning ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.utbildning i(0 1)b0.ar_2020 0b.utbildning#0b.ar_2020 0b.utbildning#1o.ar_2020 1o.utbildning#0b.ar_2020 1.utbildning#1.ar_2020 2o.utbildning#0b.ar_2020 2.utbildning#1.ar_2020 3o.utbildning#0b.ar_2020 3.utbildning#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins utbildning##ar_2020, grand post","b V","margins","cdead_hosp_utbildning","cdead_hosp","utbildning","working_age"
"0bn.utbildning#1.ar_2020",.00024846167,.000043538297,5.7067385,1.1516152e-08,.00016312818,.00033379518,25741224,3,0,0,0,0,0,0,1,1,0,"utbildning ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.utbildning i(0 1)b0.ar_2020 0b.utbildning#0b.ar_2020 0b.utbildning#1o.ar_2020 1o.utbildning#0b.ar_2020 1.utbildning#1.ar_2020 2o.utbildning#0b.ar_2020 2.utbildning#1.ar_2020 3o.utbildning#0b.ar_2020 3.utbildning#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins utbildning##ar_2020, grand post","b V","margins","cdead_hosp_utbildning","cdead_hosp","utbildning","working_age"
"1.utbildning#0bn.ar_2020",-4.7537474e-06,3.4627820e-07,-13.728116,0,-5.4324400e-06,-4.0750547e-06,25741224,3,0,0,0,0,0,0,1,1,0,"utbildning ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.utbildning i(0 1)b0.ar_2020 0b.utbildning#0b.ar_2020 0b.utbildning#1o.ar_2020 1o.utbildning#0b.ar_2020 1.utbildning#1.ar_2020 2o.utbildning#0b.ar_2020 2.utbildning#1.ar_2020 3o.utbildning#0b.ar_2020 3.utbildning#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins utbildning##ar_2020, grand post","b V","margins","cdead_hosp_utbildning","cdead_hosp","utbildning","working_age"
"1.utbildning#1.ar_2020",.00017029495,.00001722426,9.8869238,0,.00013653602,.00020405388,25741224,3,0,0,0,0,0,0,1,1,0,"utbildning ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.utbildning i(0 1)b0.ar_2020 0b.utbildning#0b.ar_2020 0b.utbildning#1o.ar_2020 1o.utbildning#0b.ar_2020 1.utbildning#1.ar_2020 2o.utbildning#0b.ar_2020 2.utbildning#1.ar_2020 3o.utbildning#0b.ar_2020 3.utbildning#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins utbildning##ar_2020, grand post","b V","margins","cdead_hosp_utbildning","cdead_hosp","utbildning","working_age"
"2.utbildning#0bn.ar_2020",-3.9622404e-07,1.2857473e-07,-3.0816634,.0020584748,-6.4822586e-07,-1.4422220e-07,25741224,3,0,0,0,0,0,0,1,1,0,"utbildning ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.utbildning i(0 1)b0.ar_2020 0b.utbildning#0b.ar_2020 0b.utbildning#1o.ar_2020 1o.utbildning#0b.ar_2020 1.utbildning#1.ar_2020 2o.utbildning#0b.ar_2020 2.utbildning#1.ar_2020 3o.utbildning#0b.ar_2020 3.utbildning#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins utbildning##ar_2020, grand post","b V","margins","cdead_hosp_utbildning","cdead_hosp","utbildning","working_age"
"2.utbildning#1.ar_2020",.000083440995,6.0963666e-06,13.687004,0,.000071492337,.000095389652,25741224,3,0,0,0,0,0,0,1,1,0,"utbildning ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.utbildning i(0 1)b0.ar_2020 0b.utbildning#0b.ar_2020 0b.utbildning#1o.ar_2020 1o.utbildning#0b.ar_2020 1.utbildning#1.ar_2020 2o.utbildning#0b.ar_2020 2.utbildning#1.ar_2020 3o.utbildning#0b.ar_2020 3.utbildning#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins utbildning##ar_2020, grand post","b V","margins","cdead_hosp_utbildning","cdead_hosp","utbildning","working_age"
"3.utbildning#0bn.ar_2020",1.4086469e-06,1.6021188e-07,8.7923994,0,1.0946374e-06,1.7226564e-06,25741224,3,0,0,0,0,0,0,1,1,0,"utbildning ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.utbildning i(0 1)b0.ar_2020 0b.utbildning#0b.ar_2020 0b.utbildning#1o.ar_2020 1o.utbildning#0b.ar_2020 1.utbildning#1.ar_2020 2o.utbildning#0b.ar_2020 2.utbildning#1.ar_2020 3o.utbildning#0b.ar_2020 3.utbildning#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins utbildning##ar_2020, grand post","b V","margins","cdead_hosp_utbildning","cdead_hosp","utbildning","working_age"
"3.utbildning#1.ar_2020",.000043881977,4.3295163e-06,10.135538,0,.000035396282,.000052367672,25741224,3,0,0,0,0,0,0,1,1,0,"utbildning ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.utbildning i(0 1)b0.ar_2020 0b.utbildning#0b.ar_2020 0b.utbildning#1o.ar_2020 1o.utbildning#0b.ar_2020 1.utbildning#1.ar_2020 2o.utbildning#0b.ar_2020 2.utbildning#1.ar_2020 3o.utbildning#0b.ar_2020 3.utbildning#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins utbildning##ar_2020, grand post","b V","margins","cdead_hosp_utbildning","cdead_hosp","utbildning","working_age"
"_cons",.00001631624,7.9605388e-07,20.496403,0,.000014756003,.000017876477,25741224,3,0,0,0,0,0,0,1,1,0,"utbildning ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.utbildning i(0 1)b0.ar_2020 0b.utbildning#0b.ar_2020 0b.utbildning#1o.ar_2020 1o.utbildning#0b.ar_2020 1.utbildning#1.ar_2020 2o.utbildning#0b.ar_2020 2.utbildning#1.ar_2020 3o.utbildning#0b.ar_2020 3.utbildning#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe cdead_hosp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","cdead_hosp","margins utbildning##ar_2020, grand post","b V","margins","cdead_hosp_utbildning","cdead_hosp","utbildning","working_age"
"0bn.utbildning",.0010402028,.000051362942,20.25201,0,.00093953329,.0011408724,25243600,3,0,0,0,0,0,0,1,1,0,"utbildning ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.utbildning i(0 1)b0.ar_2020 0b.utbildning#0b.ar_2020 0b.utbildning#1o.ar_2020 1o.utbildning#0b.ar_2020 1.utbildning#1.ar_2020 2o.utbildning#0b.ar_2020 2.utbildning#1.ar_2020 3o.utbildning#0b.ar_2020 3.utbildning#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_unemp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","pos_unemp","margins utbildning##ar_2020, grand post","b V","margins","pos_unemp_utbildning","pos_unemp","utbildning","working_age"
"1.utbildning",.0024008113,.00002922097,82.160561,0,.0023435391,.0024580834,25243600,3,0,0,0,0,0,0,1,1,0,"utbildning ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.utbildning i(0 1)b0.ar_2020 0b.utbildning#0b.ar_2020 0b.utbildning#1o.ar_2020 1o.utbildning#0b.ar_2020 1.utbildning#1.ar_2020 2o.utbildning#0b.ar_2020 2.utbildning#1.ar_2020 3o.utbildning#0b.ar_2020 3.utbildning#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_unemp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","pos_unemp","margins utbildning##ar_2020, grand post","b V","margins","pos_unemp_utbildning","pos_unemp","utbildning","working_age"
"2.utbildning",.0022720201,.000014450802,157.2245,0,.0022436969,.0023003432,25243600,3,0,0,0,0,0,0,1,1,0,"utbildning ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.utbildning i(0 1)b0.ar_2020 0b.utbildning#0b.ar_2020 0b.utbildning#1o.ar_2020 1o.utbildning#0b.ar_2020 1.utbildning#1.ar_2020 2o.utbildning#0b.ar_2020 2.utbildning#1.ar_2020 3o.utbildning#0b.ar_2020 3.utbildning#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_unemp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","pos_unemp","margins utbildning##ar_2020, grand post","b V","margins","pos_unemp_utbildning","pos_unemp","utbildning","working_age"
"3.utbildning",.0021500194,.000014037999,153.15712,0,.0021225053,.0021775335,25243600,3,0,0,0,0,0,0,1,1,0,"utbildning ar_2020 _term","Predictive margins","cluster","Robust","delta","Delta-method","i(0 1 2 3)b0.utbildning i(0 1)b0.ar_2020 0b.utbildning#0b.ar_2020 0b.utbildning#1o.ar_2020 1o.utbildning#0b.ar_2020 1.utbildning#1.ar_2020 2o.utbildning#0b.ar_2020 2.utbildning#1.ar_2020 3o.utbildning#0b.ar_2020 3.utbildning#1.ar_2020","Linear prediction","predict()","Linear prediction","strict","_no_predict","reghdfe","reghdfe pos_unemp ib1.utbildning##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","pos_unemp","margins utbildning##ar_2020, grand post","b V","margins","pos_unemp_utbildning","pos_unemp","utbildning","working_age"
